,filename,target,content
199,생계지원_08.html,"입주자 모집 공고일 현재 아래 공급유형별 자격을 충족한 무주택자 또는 무주택 세대구성원 * * 신청자격별로 무주택자 또는 무주택구성원 적용이 다름 &lt;행복주택 입주자 선정기준&gt; 계층 입주 자격 일반사항 소득 및 자산 대학생 미혼인 무주택자로서 · 대학에 재학 중이거나 다음 학기에 입·복학 예정인 사람 · 대학·고등학교를 졸업·중퇴 후 2년 이내인 사람 (소득) 본인·부모 합계 소득이 전년도 도시근로자 가구원수별 가구당 월평균소득의 100% 이하 (자산) 본인 총자산 8,500만 원 이하, 자동차 미소유 청년 미혼인 무주택자로서 · 만 19세~39세에 속하는 사람 · 소득이 있는 업무에 종사한 기간이 총 5년 이내인 사람 또는 퇴직 후 1년 이내의 사람 중 구직급여 수급 자격이 있는 사람 또는 예술인 (소득) 세대 소득이 전년도 도시근로자 월평균 소득의 100% 이하(세대원은 본인 기준) (자산) 세대 내(세대주가 아닌 세대원인 경우 본인) 총 자산 2억 9,900만 원 이하, 자동차 3,683만 원 이하 (예비) 신혼부부 · 한부모 가족 · (신혼부부) 무주택 세대구성원이며 혼인중인 사람으로서 혼인기간 7년 이내인 사람 또는 만 6세 이하의 자녀를 둔 사람 · (예비신혼부부) 혼인을 계획중이며 혼인으로 구성될 세대의 구성원 모두 무주택자인 사람 · (한부모가족) 만 6세 이하(태아포함)의 자녀를 둔 무주택세대구성원 (소득) 세대소득이 전년도 도시근로자 가구원수별 가구당 월평균소득의 100%(맞벌이120%) 이하 (자산) 세대 내 총자산 3억 6,100만 원 이하, 자동차 3,683만 원 이하 고령자 · 무주택 세대구성원으로서 만 65세 이상인 사람 (소득) 세대 소득이 전년도 도시근로자 가구원수별 가구당 월평균소득의 100% 이하 (자산) 세대 내 총자산 3억 6,100만 원 이하, 자동차 3,683만 원 이하 주거급여 수급자 · 무주택 세대구성원으로서 주거급여수급자 (소득) 소득인정액이 기준 중위소득의 47%(4인 기준 253만 8,453원) 이하 (자산) 소득인정액 평가 시 반영 산단 근로자 · 무주택 세대구성원(단, 미혼자의 경우 무주택자 요건 적용)으로서 인근(연접 시군 포함) 산업단지의 입주기업 등에 재직 또는 1년 이상 근무(예정) 중인 사람 (소득) 세대 소득이 도시근로자 월평균 소득의 100%(맞벌이 120%) 이하 (자산) 세대 내 총자산 3억 6,100만 원 이하, 자동차 3,683만 원 이하 창업인 · 무주택 세대구성원(단, 미혼자의 경우 무주택자 요건 적용)으로서 창업활성화 및 지역전략산업 등의 육성을 위하여 해당 지방자치단체장이 인정하는 창업인, 예비창업인(19~39세) (소득) 세대 소득이 전년도 도시근로자 가구원수별 가구당 월평균 소득의 100%(맞벌이 120%) 이하 (자산) 세대 내 총자산 3억 6,100만 원 이하, 자동차 3,683만 원 이하 지역전략 산업 종사자 · 무주택 세대구성원(단, 미혼자의 경우 무주택자 요건 적용)으로서 지역전략산업에 종사하는 등 해당 지방자치단체장이 지역전략산업 육성을 위하여 필요하다고 인정한 사람(19~39세) (소득) 세대 소득이 전년도 도시근로자 가구원수별 가구당 월평균 소득의 100%(맞벌이 120%) 이하 (자산) 세대 내 총자산 3억 6,100만 원 이하, 자동차 3,683만 원 이하 중소기업 근로자 전용주택에 입주하려는 자 · 무주택 세대구성원(단, 미혼자의 경우 무주택자 요건 적용)으로서 · 중소기업에 근무하는 청년(19~39세), 신혼부부, 한부모가족 · 미성년자 자녀 1명 이상 포함한 3명 이상으로 구성된 세대의 구성원으로 중소기업 근무 총 5년 이상인 사람(장기근속자) (소득) 세대 소득이 전년도 도시근로자 가구원수별 가구당 월평균 소득의 100%(맞벌이 120%) 이하 (자산) 세대 내 총자산 3억 6,100만 원 이하, 자동차 3,683만 원 이하 ※ 계층별 소득기준에 1인가구는 20%p, 2인가구는 10%p를 기존 비율에서 각각 가산한 소득기준 적용 ※ 2022년 도시근로자 가구원수별 월평균소득 : 100%(3인 기준) 671만 8,198원, 120%(3인 기준) 806만 1,838원 ※ 청년, (예비)신혼부부·한부모가족, 산단근로자, 창업인, 지역전략산업종사자, 장기근속자(부부일 경우 둘 중 1인)는 입주 전까지 청약통장 가입이 필요하며 예비신혼부부는 입주 전까지 혼인사실을 증명하여야 함 ※ 공급비율 - 일반형 : 대학생·청년·신혼부부·한부모가족 80%, 주거급여수급자, 고령자 20% - 산업단지형 : 산단근로자·대학생·청년·신혼부부·한부모가족 90%, 고령자 10% - 일자리연계형(창업·지역전략산업지원, 중기전용) : 해당 유형별 입주 대상자(창업인 등) 100% - 지자체 자체 시행사업, 신혼부부·대학생 특화단지 등은 별도 비율 적용 가능",전용면적 60㎡ 이하 주택을 입주계층에 따라 인근 시세보다 60~80% 저렴한 임대료로 최대 6년~20년까지 거주 가능한 임대주택을 공급
200,생계지원_09.html,"입주자 모집 공고일 현재 아래 공급유형별 자격을 충족한 무주택 세대구성원 구분 자격 일반사항 소득 및 자산 일반공급 입주자 모집 공고일 현재 입주자저축(청약저축, 주택청약종합저축)에 가입한 자로서 입주할 때까지 무주택 세대구성원인 사람 (소득) 전년도 도시근로자 가구당 월평균소득의 100% 이하 (자산) 부동산 2억 1,550만 원, 자동차 3,683만 원 이하 ※ (투기과열지구 및 청약과열지역) 세대주여야하며, 과거 5년 이내 다른 주택에 당첨된 자의 세대가 아닐 것 다자녀 입주자 모집 공고일 현재 입주자저축(청약저축, 주택청약종합저축)에 가입하여 6개월이 경과된 자로서 매월 약정납입일에 월납입금을 6회 이상 납입한 자 중 민법상 미성년(태아포함)인 자녀 3명 이상을 둔 무주택 세대구성원 (소득) 전년도 도시근로자 가구당 월평균소득의 120% 이하 (자산) 부동산 2억 1,550만 원, 자동차 3,683만 원 이하 노부모부양 입주자 모집 공고일 현재 입주자저축(청약저축, 주택청약종합저축) 1순위에 해당하고, 만 65세 이상의 직계존속(배우자의 직계존속 포함)을 3년 이상 부양(같은 세대별 주민등록표등본에 등재한 경우)하고 있는 무주택 세대구성원 중 세대주 (소득) 전년도 도시근로자 가구당 월평균소득의 120% 이하 (자산) 부동산 2억 1,550만 원, 자동차 3,683만 원 이하 ※ 피부양자의 배우자가 있는 경우 그 배우자도 무주택자이어야 함 ※ (투기과열지구 및 청약과열지역) 세대주여야하며, 과거 5년 이내 다른 주택에 당첨된 자의 세대가 아닐 것 신혼부부 입주자 모집 공고일 현재 입주자저축(청약저축, 주택청약종합저축)에 가입하여 6개월이 경과된 자로서 매월 약정납입일에 월납입금을 6회 이상 납입한 신혼부부(혼인기간이 7년 이내이거나 만 6세 이하 자녀를 둔 자) 또는 예비신혼부부(혼인을 계획중이며, 해당주택의 입주전까지 혼인사실을 증명할 수 있는 사람) 또는 한부모가족(만 6세 이하 자녀를 둔 경우로 한정)인 무주택 세대구성원 ※ 신혼부부는 혼인신고일부터 입주자모집공고일까지 계속하여 무주택자이어야 하며, 예비신혼부부의 경우에는 혼인으로 구성될 세대의 세대원 모두 무주택자이어야 함 (소득) 전년도 도시근로자 가구당 월평균소득의 130%(배우자가 근로소득 또는 사업소득이 있는 맞벌이의 경우 140% 적용) 이하 (자산) 부동산 2억 1,550만 원, 자동차 3,683만 원 이하 생애최초 입주자 모집 공고일 현재 생애최초(무주택 세대구성원 모두가 과거 주택을 소유한 사실이 없는 경우로 한정)로 주택을 구입하는 자로서 아래 조건을 모두 갖춘 자 - 입주자저축(청약저축, 주택청약종합저축) 1순위에 해당하는 무주택 세대구성원으로서 저축액이 선납금을 포함하여 600만 원 이상인 자 - 입주자 모집 공고일 현재 혼인 중이거나 미성년인 자녀가 있는 자 - 입주자 모집 공고일 현재 근로자 또는 자영업자이거나, 과거 1년 내에 소득세를 납부한 자로서 5년 이상 소득세를 납부한 자 (소득) 전년도 도시근로자 가구당 월평균소득(공급신청자의 직계 존속은 1년 이상 같은 주민등록표에 올라 있는 경우만 가구원수에 포함)의 130% 이하 (자산) 부동산 2억 1,550만 원, 자동차 3,683만 원 이하 ※ (투기과열지구 및 청약과열지역) 세대주여야하며, 과거 5년 이내 다른 주택에 당첨된 자의 세대가 아닐 것 국가유공자 입주자 모집 공고일 현재 무주택 세대구성원으로서 국가유공자, 5.18 민주유공자, 특수임무수행자, 참전유공자 등으로 보훈처의 추천을 받은 자 - 기관추천 입주자 모집 공고일 현재 입주자저축(청약저축, 주택청약종합저축)에 가입하여 6개월이 경과된 자로서 매월 약정납입일에 월납입금을 6회 이상 납입한 (국가유공자, 장애인 및 철거민 등은 제외) 무주택 세대구성원 중 북한이탈주민, 철거민, 공무원, 장애인, 군인, 중소기업근로자, 일본군위안부 피해자, 한부모가족 등에 해당하는 자로서 관계기관의 추천을 받은 자 -",전용면적 85㎡ 이하 주택을 임대의무기간(5년·10년)동안 시중 전세시세의 90% 수준으로 임대 후 해당 주택에 거주하는 무주택인 임차인에게 우선적으로 분양하여 소유권을 이전 받을 수 있음
201,생계지원_10.html,"대상 별 가구소득 및 자산이 일정 기준 이하이며 세부 기준을 만족하는 사람 구분 지원대상 소득 및 자산 기준 일반 저소득층 매입임대 생계급여·의료급여 수급자, 한부모가족 등 무주택세대구성원 도시근로자가구 월평균소득 50% 이하 총자산 3억 6,100만 원 이하, 자동차 3,683만 원 이하 청년 매입임대 무주택자인 청년 (대학생, 취업준비생, 만19세~39세) 자격 순위별 소득 및 자산 기준 상이 (LH 및 지방도시공사 공고문 참조) 신혼부부 매입임대Ⅰ 무주택세대구성원으로 신혼부부(결혼 7년 이내), 예비신혼부부, 유자녀 가구(6세 이하 자녀) 도시근로자가구 월평균소득 70%(맞벌이 90%) 이하 총자산 3억 6,100만 원 이하, 자동차 3,683만 원 이하 신혼부부 매입임대Ⅱ 무주택세대구성원으로 신혼부부(결혼 7년 이내), 예비신혼부부, 유자녀 가구(6세 이하 자녀), 혼인가구 자격 순위별 소득 및 자산 기준 상이 (LH 및 지방도시공사 공고문 참조) 다자녀 매입임대 무주택세대구성원으로 2명 이상의 미성년 직계비속을 양육하는 가구 도시근로자가구 월평균소득 70% 이하 총자산 3억 6,100만 원 이하, 자동차 3,683만 원 이하 고령자 매입임대 무주택세대구성원으로서 만 65세 이상 고령자 도시근로자가구 월평균소득 50% 이하 총자산 3억 6,100만 원 이하, 자동차 3,683만 원 이하 ※ 2023년 전년도 도시근로자가구 가구원수별 월평균소득 기준(3인) : 50% 335 만 9,099원, 70% 470만 2,739원 , 90% 604만 6,378원, 100% 671만 8,198원, 120% 806 만 1,838원","다가구주택·다세대·연립주택, 아파트 등을 LH 또는 지역별 지방도시공사에서 매입하여 저렴하게 임대 구분 지원내용 일반 저소득층 매입임대 시세 50% 이하 수준으로 최장 20년간 임대 청년 매입임대 시세 50% 이하 수준으로 최장 6년간 임대(혼인 시 최장 20년) 신혼부부 매입임대Ⅰ 시세 40% 이하 수준으로 최장 20년간 임대 신혼부부 매입임대Ⅱ 시세 80% 이하, 최장 6년간 임대(유자녀 시 최장 10년) 다자녀 매입임대 시세 40% 이하 수준으로 최장 20년간 임대 고령자 매입임대 시세 40% 이하 수준으로 갱신계약 횟수 제한 없음"
202,생계지원_12.html,"· 만 19~34세 이하 청년으로 부모님과 별도 거주하고, 임차보증금 5천만 원 및 월세 60만 원 이하 주택에 거주하는 무주택자 · 청년 원가구의 소득이 기준 중위소득 100% 이하이면서 청년 독립가구 소득이 기준 중위소득 60% 이하 - 만 30세 이상, 혼인(이혼), 미혼부·모, 만 30세 미만 미혼 청년가구의 소득이 중위소득 50% 이상으로 생계를 달리한다고 시군구청장이 인정하는 경우 등은 원가구 소득 미고려","· 지원한도 : 실제 납부하는 임대료를 최대 240만 원(월 최대 20만 원)까지 최대 12개월(회) 동안 매월 분할 지원(생애 1회 한정) ※ 임차보증금, 관리비 등은 제외 · 지원기간 : 최대 12개월(회) 지원 - (신청기간) ’22.8.~’23.8.(1년간) - (지급기간) ’22.11.~’24.12."
203,생계지원_13.html,"쪽방, 고시원, 비닐하우스 등 주택이 아닌 곳에서 3개월 이상 거주자 및 가정폭력피해자, 범죄피해자, 만 18세 미만 아동과 거주하는 최저주거기준 미달 가구 등","매입임대, 전세임대, 국민임대 등의 임대주택을 저렴하게 임대(최초 2년 계약, 2년 단위 재계약 가능, 매입임대, 전세임대는 최장 20년, 국민임대는 최장 30년 거주 가능)"
204,생계지원_14.html,"주소득자의 사망, 화재 또는 자연재해 등 갑작스러운 위기상황으로 인하여 생계유지가 곤란한 저소득 가구로서 「긴급복지지원법」에 따라 긴급지원대상자로 선정된 사람","매입임대, 전세임대 등의 입주 자격 부여(공급물량 범위 내)"
205,생계지원_15.html,"소득인정액이 기준 중위소득의 47%(4인 기준 253만 8,453원) 이하","· 임차가구 : 지역 및 가족 수에 따라 산정한 기준임대료를 상한으로 수급자의 실제임차료 지원 ※ 임차급여 미지급 대상 - 신규 사용대차 가구 - 수급자가 1촌 직계 혈족 및 그 배우자와 임대차계약을 체결한 경우 - 보장시설 수급자, 법령에 따라 제공된 거주시설 수급자, 가정위탁중인 입양대상 아동 · 자가가구 : 구조안전·설비·마감 등 주택 노후도를 평가(경·중·대 보수로 구분)하여 종합적인 주택개량 지원 구분 경보수 중보수 대보수 수선비용(주기) 457만 원(3년) 849만 원(5년) 1,241만 원(7년) ※ 장애인 자가가구 수급자 : 주거약자용 편의시설 * 을 380만 원 한도 내에서 추가로 설치 ※ 고령자(만 65세 이상) : 주거약자용 편의시설 * 을 50만 원 한도 내에서 추가로 설치 * 장애인 추가지원과 고령자 추가지원은 중복지원 불가, 장애인이면서 고령자인 경우 장애인 추가지원 적용 · 청년 주거급여 : 주거급여 수급가구 내 만 19세 * 이상 30세 미만의 미혼자녀 대상 시군을 달리 거주하는 경우 주거급여를 분리하여 지급 * 만 19세가 되는 해에 1월 1일을 맞이한 사람 포함"
206,생계지원_16.html,슬레이트로 된 건축물 지붕 및 벽체 건축물 소유자,"주택 및 비주택 슬레이트의 지붕철거, 처리를 지원하며, 취약계층의 경우 지붕철거 후 개량까지 지원"
207,생계지원_17.html,준공 후 15년 이상 경과한 영구 임대주택,노후주택 에너지성능강화 공사 및 주거환경 개선 지원
208,생계지원_18.html,LPG용기 사용주택에서 LPG고무호스를 사용중인 가구,"LP가스 고무호스 교체(금속배관) 및 안전장치(퓨즈콕) 등 가스시설 설치 지원 (시공비 약 25만원 중 20만원 상당 지원, 자부담 5만원)"
209,생계지원_19.html,신재생에너지 시설 설치를 희망하는 단독(공동)주택 소유자,"태양광, 태양열, 지열, 연료전지, 소형풍력 등 신재생에너지 시설 설치비용의 일부 지원"
210,생계지원_20.html,"기초생활수급자 및 차상위계층 가구, 영구임대주택, 사회복지시설","저효율 조명기기(백열전구, 형광등, 다운라이트 등)를 고효율 조명기기(LED)로 교체하는 비용을 지원"
211,생계지원_21.html,"「국민기초생활 보장법」에 따른 생계·의료급여 수급 세대 중 노인, 영유아, 장애인, 임산부, 중증질환자, 희귀질환자, 중증난치질환자, 한부모가족, 소년소녀가정(가정위탁보호아동 포함)이 포함된 세대 노인 영유아 장애인 임산부 중증·희귀·중증난치질환자 1958.12.31. 이전 출생자 2017.1.1. 이후 출생자 등록장애인 임신 중이거나 분만 후 6개월 미만인 여성 「본인일부부담금 산정특례에 관한 기준」 [별표3], [별표4], [별표4의2]에 해당하는 자 한부모가족 소년소녀가정 「한부모가족지원법」 제5조 및 제5조의2에 따른 지원대상자 보건복지부에서 정한 아동분야 사업 중 소년소녀가정 지원대상에 해당하는 사람(「아동복지법」 제3조에 의한 가정위탁보호아동을 포함) · 지원제외 ① 보장시설 수급자 ② 다음의 경우, 겨울 바우처와 중복지원 불가 - 긴급복지지원법에 따라 당해년도 동절기 연료비를 지원받은 수급자 - 한국에너지공단의 당해년도 등유나눔카드를 발급 받은 자(세대) - 한국광해광업공단의 당해년도 연탄쿠폰을 발급 받은 자(세대)","전기, 도시가스, 지역난방, 등유, LPG 등을 구입할 수 있는 전자바우처(가구당 평균 195,000원) 지원 ※ 세대원수별 지원금액은 ’23년 5월 에너지바우처 누리집(www.energyv.or.kr)을 통해 안내 예정"
212,생계지원_22.html,"어려운 경제사정으로 생활이 곤란한 가구(자활급여를 받는 차상위자, 장애수당 또는 장애아동수당 수급자, 생계급여·주거급여·의료급여·교육급여 수급자 등) ※ 사업대상 해당 여부는 문의처(지자체, 환경산업기술원)를 통해 확인 가능","실내환경 오염물질 진단 및 컨설팅, 친환경 주거개선(친환경 도배, 장판, 페인트 등) 지원 · 실내환경 오염물질(곰팡이, 집먼지진드기, TVOC, 포름알데하이드, CO 2 , PM10, PM2.5) 진단·측정 및 생활환경 관리 방법 컨설팅 · 실내환경 오염이 심한 가구를 선정해 친환경 벽지 및 바닥재 시공, 페인트 도색 등 실내환경 개선 · 아토피, 천식, 알레르기성 비염 등 환경성질환을 앓고 있는 소아·청소년 및 어르신을 대상으로 진료서비스 지원"
213,생계지원_23.html,"기초생활수급가구, 차상위계층, 복지사각지대(기초지자체 추천), 사회복지시설 등 ※ 주거급여를 지원받는 자가가구는 제외","에너지 효율을 높일 수 있도록 노후 주택 에너지 사용 환경 개선 · 시공지원 : 단열공사, 창호공사, 바닥공사 등을 통한 에너지 효율 개선 · 물품지원 : 고효율 가스·기름 보일러 교체, 냉방기기 지원"
214,생계지원_24.html,"부부합산 연소득이 6,000만 원(생애최초, 신혼부부, 2자녀 이상 가구 7,000만 원) 이하, 순자산가액 5억 600만 원 이하 무주택세대주(단독세대주의 경우 만 30세 이상)","· 전용면적 85㎡(읍·면지역 100㎡, 단독세대주 60㎡) 이하로 5억(신혼부부 및 2자녀 가구 6억) 원 이하 주택(단독세대주 3억)의 구입자금을 최대 2억 5,000만원(신혼부부 4억 원, 2자녀 가구 4억 원(’23.2월 시행), 단독세대주 2억 원)까지 소득별로 연 2.15%~3.00%(주택 최초 구입 신혼부부 1.85%~2.70%) 저금리로 대출(’23.2월 기준) · 상환기간은 10년, 15년, 20년, 30년이며 거치기간은 1년 또는 비거치"
215,생계지원_25.html,"소득제한 없이 만 19세 이상 무주택자 또는 1주택자(주택가격 9억 원 이하) ※ 단, 대체취득을 위한 일시적 2주택자의 경우 기존주택 3년 이내 처분 조건으로 이용 가능","주택구입자금을 장기 고정금리로 주택담보가치의 최대 70%(생애최초 주택구입자는 80%), 최대 5억 원까지 대출"
216,생계지원_26.html,"부부합산 연소득이 5,000만 원(신혼부부, 2자녀 이상 가구, 혁신도시 이전 공공기관, 재개발구역 이주자는 6,000만 원) 이하, 순자산가액 3억 6,100만 원 이하인 만 19세 이상 무주택세대주","전용면적 85㎡(읍·면지역 100㎡) 이하로 전세보증금 수도권 3억 원 이하, 지방 2억 원 이하(2자녀 이상 가구 수도권 4억 원, 지방 3억 원 이하) 전세보증금 70% 이내 최대 8,000만 원(수도권 1억 2,000만 원)까지 저금리(연 1.8~2.4%, 신혼부부 1.2~2.1%)로 대출(’23.2월 기준) ※ 신혼부부 및 2자녀 이상 가구는 보증금 80% 이내 최대 2억 원(수도권 3억 원)"
217,생계지원_27.html,"부부합산 연소득이 5,000만 원(신혼가구, 2자녀 이상 가구, 혁신도시 이전 공공기관, 타 지역으로 이주하는 재개발 구역 내 세입자는 6,000만 원) 이하인 만 19세 이상 무주택세대주","전세보증금 수도권 3억 원 이하, 지방 2억 원 이하(2자녀 이상 가구 수도권 4억 원, 지방 3억 원 이하) 주택을 대상으로 시중 은행에서 주택도시기금 전세자금 대출 시 대출금의 90% 이내에서 보증 * 지원 * 보증한도는 보증신청인의 개인별 연간소득금액 및 연간부채상환예상액에 따라 다르게 적용"
218,생계지원_28.html,"보증금 1억 원 이하 및 월세 60만 원 이하의 전용면적 85㎡이하(읍·면지역 100㎡) 주택 월세계약을 체결하고 부부합산 순자산가액이 3억 2,500만 원 이하인 무주택자 우대형 일반형 · 무소득 취업준비생(만 35세 이하)으로 부모 연소득 6,000만 원 이하 · 취업 5년 내 사회초년생(만 35세 이하)으로 본인(배우자 포함) 연소득 4,000만 원 이하 · 희망저축계좌 가입자 · 1년 이내 수급사실 인정되는 근로장려금 수급자 및 자녀장려금 수급자 · 주거급여 수급자 · 부부합산 연소득이 5,000만 원 이하로 우대형에 해당하지 않는 사람 ※ 근로소득의 경우 1개월 이상 재직 하여 온전한 1개월 치 소득이 존재해야 함","월세자금을 저금리(우대형 1.0%, 일반형 1.5%)로 매월 40만 원까지 2년간 최대 960만 원 대출(단, 임대인통장에 납부 시 1년 480만 원 연납 허용)"
219,생계지원_29.html,보증금 1억 원 이하 및 월세금 60만 원 이하인 월세계약을 체결한 주택도시기금 주거안정월세대출 대상자,시중 은행에서 주택도시기금 월세자금 대출 시 월세금의 90%까지 신용보증(보증료 연 0.02%) ※ 매월 최대 36만 원씩 2년간 총 864만 원 한도
220,생계지원_30.html,"· 전세보증금이 수도권 7억 원 이하(그 외 지역 5억 원 이하)인 전세계약을 체결하고, 전세보증금의 5% 이상을 지급한 만 19세 이상의 개인 임차인 · 전세계약을 체결한 날로부터 잔금지급일과 전입신고일 중 빠른 날로부터 3개월 이내에 신청 가능",· 임대차계약 종료 시 임대인이 임차인에게 반환해야 하는 전세보증금 반환을 책임지는 전세보증금반환보증과 금융기관에서 전세자금대출을 받기 위한 전세자금대출 특약보증이 결합된 상품 지원 · 전세자금대출 시 전세보증금의 80%(청년·신혼가구인 경우 90%)까지 보증료 연 0.146~0.185%로 보증
221,생계지원_31.html,임차보증금 7억 원 이하(지방 5억 원 이하)인 임대차계약을 체결하고 임차보증금 중 5% 이상 납입한 세대주,은행에서 전세자금 대출 시 최대 4억 원까지 신용보증
222,생계지원_32.html,6개월 이상 연체된 채권 원금 총액이 1억 원 이하인 국민행복기금에서 인수한 채권의 채무자,"채무자의 상황(연령, 연체기간, 소득 등)에 따라 원금 감면(원금의 20~70%, 특수 채무자는 최대 90%), 상환기간 조정(최장 10년)"
223,생계지원_33.html,"신용회복지원협약 가입기관에 대한 총 채무액이 15억 원 이하(무담보 5억, 담보 10억)로 연체가 발생한 채무자","채무자의 상황(연령, 연체기간, 소득 등)에 따라 상환기간 조정(최장 10년), 이자율 조정, 이자 감면, 원금 감면(요건 충족 시 20~70%, 취약채무자는 최대 90%) 등을 지원 ※ 지원제도 : 연체 전 채무조정(신속채무조정), 이자율 채무조정(프리워크아웃), 채무조정(개인워크아웃)"
224,생계지원_34.html,만 65세 미만의 기준 중위소득 70% 이하 계층 중 아래의 어느 하나에 해당하는 사람으로서 가사·간병 서비스가 필요한 자 · 장애정도가 심한 장애인·중증질환자·희귀난치성 질환자 · 소년소녀가정·조손가정·한부모가족(법정보호세대) 등 · 만 65세 미만의 의료급여수급자 중 장기입원 사례관리퇴원자 ※ 동일 또는 유사 서비스 이용자는 제외됨,"한 달에 일정시간 가사 및 간병 서비스를 이용할 수 있는 이용권(바우처) 지원 ※ 자격 결정일로부터 1년 지원(단, 재판정 절차를 통해 1년 단위로 연장 가능) ※ 장기입원사례관리자는 1년 지원(연장불가)"
225,생계지원_35.html,기초생활수급자 및 차상위계층,"정부양곡구입을 희망할 경우 기준가격의 60~90% 할인 지원 ※ 공급가격 구 분 양곡대금(개인부담) 생계·의료급여 수급자 10kg/1포당 2,500원 주거·교육급여 수급자 및 차상위계층 10kg/1포당 10,000원"
226,생계지원_36.html,국민연금 지역가입자 납부예외자 * 중 보험료 납부를 재개한 사람 * 사업중단·실직·휴직 사유로 소득이 없어 연금보험료 납부를 면제받은 자,"국민연금 보험료의 50%(월 최대 4만 5,000원) 지원"
227,생계지원_37.html,6세 이상(2017년 12월 31일 이전 출생)의 기초생활수급자 및 차상위계층,"문화예술, 국내여행, 체육활동에 사용 가능한 문화누리카드(1인 1매, 연간 11만 원) 발급 · 문화예술 : 공연, 전시, 영화, 도서, 음반, 문화체험 등 · 국내여행 : 교통수단, 관광지, 테마파크, 숙박, 지역축제 등 · 체육활동 : 스포츠관람, 체육시설, 체육용품 등 ※ 문화누리카드 온·오프라인 가맹점에서 이용 가능하며, 가맹점 현황은 문화누리카드 누리집, 모바일 앱에서 검색 가능"
228,생계지원_38.html,"기초생활수급자 및 차상위계층, 한부모가정 중 만 5~18세 유·청소년 ※ 장애인스포츠강좌이용권 대상 : 만 19~64세 저소득 장애인(스포츠강좌이용권과는 중복이용 불가)","1인당 매월 9만 5천원 이내 스포츠강좌(태권도, 수영, 축구 등) 수강료 지원 이용권 제공 · 스포츠강좌이용권으로 수강 가능한 시설은 '누리집(svoucher.kspo.or.kr) - 시설 및 강좌조회에서 확인 가능 ※ 장애인스포츠강좌이용권 누리집(dvoucher.kspo.or.kr)에서 확인 가능"
229,생계지원_39.html,"기초생활수급자(생계급여·의료급여·주거급여·교육급여), 장애(아동)수당 수급자, 장애인연금 수급자, 차상위계층, 한부모가족(예정)","· 산림복지서비스를 이용할 수 있는 이용권(1인당 연 10만 원)을 60,000명에 지급 · 산림복지서비스제공자로 등록된 산림복지시설(자연휴양림, 산림치유원, 치유의 숲, 산림교육센터, 수목원, 정원, 숲속야영장, 산림레포츠시설 등)에서 사용 가능"
230,생계지원_40.html,한부모가족의 부양자(생계 및 의료급여 수급자는 대상에서 제외)와 만 13세 이하 자녀,저소득층 지원사업의 일환으로 가입 대상에 해당하면 자동 가입되어 보험 기간 중 발생한 상해·질병 등에 대하여 보험금 청구 가능
231,생계지원_41.html,"만 19세 이상 성인 중 기초생활수급자, 차상위계층, 기준 중위소득 65% 이하인 가구의 구성원 ※ 단, 1인 가구의 경우 기준 중위소득 120% 이하","지원인원 57,000명 내외, 1인당 연간 35만원(우수이용자의 경우 연간 70만원 * ) 사용이 가능한 바우처 카드 지원 * 바우처 소진율 및 이수현황에 따라 우수이용자를 선정하여 35만 원 재충전 ※ 단, 국가장학금 수혜자는 중복수혜 불가 사용가능 교육 대학 평생교육원, 직업훈련시설 및 학원, 지자체 평생학습관 등에서 운영되는 인문교양교육, 자격증 취득 및 학점은행제 과정 등 다양한 평생교육 강좌 수강 가능 사용가능 기관 평생교육바우처 사용기관으로 등록한 기관 (평생교육바우처 누리집 www.lllcard.kr를 통해 사용기관 확인 가능)"
232,임신보육지원_01.html,· 난임진단을 받은 난임부부 · 건강보험료 본인부담금 합산액이 기준 중위소득 180% 이하인 가구 또는 기초생활수급자 및 차상위계층 가구,"체외수정(신선배아, 동결배아), 인공수정 시술비 중 일부 본인부담금, 비급여 및 전액 본인부담금을 1회당 신선 최대 110만 원(9회), 동결 최대 50만 원(7회), 인공 최대 30만 원(5회) 총 21회(건강보험 적용 시술에 한해) 지원"
233,임신보육지원_02.html,"· 소득기준 : 기준 중위소득 180% 이하 * 가구의 임산부 * 3인 가구 기준 월 798만 원, 기초생활수급자 및 차상위계층 포함 · 질환기준 : 19대 고위험 임신질환 * 으로 진단받고 입원치료를 받은 임산부 * 19대 고위험 임신질환 : 조기진통, 분만관련 출혈, 중증 임신중독증, 양막의 조기파열, 태반조기박리, 전치태반, 절박유산, 양수과다증, 양수과소증, 분만전 출혈, 자궁경부무력증, 고혈압, 다태임신, 당뇨병, 대사장애를 동반한 임신과다구토, 신질환, 심부전, 자궁내 성장제한, 자궁 및 자궁의 부속기 질환",고위험 임신질환의 입원치료비 중 전액본인부담금 및 비급여 진료비를 1인당 300만 원 한도 내에서 진료비의 90% 지원 ※ 병실입원료 및 환자특식 제외
234,임신보육지원_03.html,임신부 또는 출생사실이 확인된 영유아,"임신준비부터 자녀육아까지 유용한 정보가 수록된 수첩 배부 ※ 산전검진·예방접종 등 진료일정관리 및 건강, 육아 정보"
235,임신보육지원_04.html,보건소에 등록한 임산부,"· 철분제 지원(임신 16주부터 5개월분) : 철분결핍성 빈혈로 유발되는 조산, 유산, 산모 사망 예방 · 엽산제 지원(임신 전·후 3개월분) : 태아의 유산, 사산, 선천성 기형 등을 예방"
