index,title,filename,article_tag,article_notag,queries,summary,keywords
419,취업 후 상환 학자금대출,청소년청년지원_50.html,data/articles/청소년청년지원_50.html,data/notags/청소년청년지원_50.html,"['저는 최근에 일자리를 잃어서 빌을 갚는 데 어려움을 겪고 있어요', '저는 아이를 가진 싱글 부모로, 아이를 제대로 돌볼 수 없는 어려움이 있어요', '저는 도움이 필요한 노인으로, 일상 생활에서의 활동을 지원해주는 돈을 내기 힘들어요', '저는 장애가 있어서 움직이는 데 도움이 필요한 특별한 장비가 필요해요', '저는 저소득자로, 영양가 있는 식품을 살 수 없어요']","취업 후 상환 학자금대출은 교육부 또는 한국장학재단과 체결한 대학생 및 대학원생을 대상으로 하는 서비스입니다. 이 서비스는 학비와 생활비를 1.7%의 대출금리로 지원하며, 일정 조건을 충족하는 가구나 다자녀 가구의 경우에는 이자 면제 혜택도 제공합니다. 취업 후 진학자 등이 해당 기준을 만족하면 소득에 따라 원리금 상환 유예 혜택도 받을 수 있습니다.","['취업 후 상환 학자금대출', '취업 및 상환', '교육부 및 한국장학재단', '대학생 및 대학원생', '대출금리', '학비 및 생활비 지원', '이자 면제 혜택', '일정 조건', '가구별 혜택', '다자녀 가구', '소득에 따른 약정 상환', '취업 후 진학자 등', '기준 달성 시 유예 혜택', '원리금 상환', '학비 지원', '대출 조건', '등록금 대출', '생활비 대출', '학기당 150만 원', '이자 지원', '기초, 차상위 및 다자녀 가구 학생', '재학 중 무이자 지원', '상환방법', '연간 소득금액에 따른 유예 혜택', '소득에 따라 의무상환', '대학원 지원대상', '전문·특수 대학원생', '일반 대학원생 확대', '한국장학재단 문의', '☎1599-2000']"
420,일반 상환 학자금 대출,청소년청년지원_51.html,data/articles/청소년청년지원_51.html,data/notags/청소년청년지원_51.html,"['최근에 일자리를 잃었고 빌을 갚기 힘들어졌어요', '노인 부모님이 심각한 병을 진단받았고 정기적인 의료 관리가 필요해요', '저는 싱글 부모이고 어린 아이가 있어요', '저는 최근 교통사고로 등을 다쳤어요', '가족과 저는 최근 예기치 못한 사정으로 노숙 상태가 됐어요']","일반 상환 학자금 대출은 국내 대학 학부생, 대학원생 및 전문기술석사 이수중인 학생들을 위한 대출 서비스입니다. 특정 학점 조건과 소득 제한 없이 대출을 받을 수 있으며, 등록금과 생활비를 지원합니다.","['일반 상환 학자금 대출', '국내 대학 학부생', '대학원생', '전문기술석사 이수중인 학생', '학점 조건 없음', '소득 제한 없음', '등록금 지원', '생활비 지원', '대출 금리 1.7% 고정', '원리금균등분할상환', '원금균등분할상환 최장 20년 내', '한국장학재단 누리집 온라인 신청', '학기당 150만 원', '대출조건 등록금 대출', '생활비 대출', '신용 학자금대출 연체자 제한', '대출 제한 사유', '대상 구분 지원 대상', '대상 국내 대학 학부생 및 대학원생', '전문기술석사 이수중인 학생', '연령 제한 만 55세 이하', '소득 무관', '신입생 제외', '장애인 제외', '이수학점 직전학기 12학점 이상', '상환방법 원리금균등분할상환', '원금균등분할상환 최장 20년 내', '학점은행제 교육훈련기관 학습자 적용 제외', '생활비대출 미지원']"
421,농촌출신 대학생 학자금 융자사업,청소년청년지원_52.html,data/articles/청소년청년지원_52.html,data/notags/청소년청년지원_52.html,"['대학생인데, 돈을 마련하여 등록금을 내기가 어려워요', '저는 장애를 가지고 있고, 취업을 찾는 데 어려움을 겪고 있어요', '제가 최근에 일자리를 잃어서 생계유지에 어려움을 겪고 있어요', '저는 혼자 자녀를 키우고 있는데, 저와 같은 가정을 위한 지원이 있는지 알고 계세요?', '저는 노인이 되어서 일상적인 일들을 혼자 처리하기가 힘들어요']","농촌출신 대학생 학자금 융자사업은 농어촌지역에 거주하는 학부모의 자녀 또는 농어업에 종사하는 대학생 본인을 위한 등록금 대출 서비스입니다. 해당 대상자들은 직전학기 성적 70점 이상, 12학점 이상을 만족해야 합니다. 신청은 한국장학재단 누리집에서 가능합니다.","['농촌출신 대학생', '농촌지역 거주', '농어촌학자금융자', '등록금 대출', '대학생 학자금 지원', '학부모 자녀', '농어촌 학생', '성적 기준', '이수학점 요건', '신입생 제외', '생활비 대출 없음', '대출 범위 내', '무이자 대출', '한국장학재단 신청', '관련 문의 사항']"
422,심신장애인 학자금대출 채무면제,청소년청년지원_53.html,data/articles/청소년청년지원_53.html,data/notags/청소년청년지원_53.html,"['최근에 일자리를 잃었고 청구서를 갚는 데 어려움을 겪고 있어요', '요즘 매우 불안하고 스트레스 받는 기분이 들어 일상생활에 영향을 주고 있어요', '제 아이는 학습 장애가 있어 학교에서 고민을 겪고 있어요', '저는 싱글 부모이고 일하는 동안 육아 도움이 필요해요', '저는 노인이고 가사 일과 잡일에 도움이 필요해요']","심신장애로 인해 학자금대출 상환 불가능한 자를 대상으로 한 심신장애인 학자금대출 채무면제 서비스입니다. 대출 잔액 원금의 30%~90% 면제 범위로 학생들의 경제적 부담을 줄이는 것이 목적이며, 채무자 본인의 소득 조건과 장애정도에 따라 면제 여부가 결정됩니다.","['심신장애인', '장학재단', '학자금대출', '채무면제', '소득조건', '대출 잔액 원금', '면제범위', '경제적 부담', '소득인정액', '학자금대출 실행', '일반상환학자금', '취업후상환학자금', '구상채권', '최초장애판정', '재단 학자금대출', '면제방법', '남은 채무 전액 상환', '기준중위소득', '면제되지 않은 잔여 채무']"
423,경제적 배려대상자 지원,청소년청년지원_54.html,data/articles/청소년청년지원_54.html,data/notags/청소년청년지원_54.html,"['최근에 일자리를 잃어서 생활이 힘들어지고 있어요', '만성 질병이 있어서 계속해서 치료를 받아야 해요', '저는 싱글 부모이고, 일과 아이 돌봄을 맞추는 게 어려워요', '최근에 장애를 얻었는데, 새로운 환경에 적응하는 게 어렵네요', '저는 혼자 사는 노인이에요']","경제적 배려대상자 지원은 기초생활수급자, 차상위계층, 한부모가족지원대상자 등을 대상으로 하는 서비스입니다. 이 서비스는 현역병 입영 및 병역처분 변경과 관련된 다양한 지원을 제공합니다. 지원 대상자들은 가산점 및 여러 혜택을 받을 수 있습니다.","['경제적 배려대상자', '경제적 분류대상자', '차상위자', '현역병 지원', '복무기관 겸직', '기초생활수급자', '재정지원', '생계급여수급자', '국가예산', '지원내용', '차상위계층', '장애인', '본인부담경감', '우선순위 부여', '일학습병행자격증', '한부모가족지원대상자', '유서분리입대', '군복무', '직계가족복무부대병', '위탁검사', '현역병 입영일자 희망시기', '방문신청', '신청방법', '부양의무자 확인', '호적등본', '병역지정업체', '편입신청', '군훈련기와 기관 학원', '대체복무가능자', '재학중인 대학생', '질병사유 서류보완 대상', '검사결과서', '건강검진비', '위약금', '증명서 발급', '사회복무요원 겸직 허가', '복무기관 신고', '소속기관', '취업제한해제', '군복무 조정', '산업기능요원 편입', '산업기능요원 제도', '군복무자 보호', '배정일시 및 권한', '전환 조건', '병역처분변경원 출원자 진단서 등 발급비용 및 여비', '복무기간 변경원조건', '의료기관 소재지', '치료비 협정', '여비자금 지원']"
424,신체적 배려대상자 지원,청소년청년지원_55.html,data/articles/청소년청년지원_55.html,data/notags/청소년청년지원_55.html,"['심각한 혈액 장애 진단을 받았는데, 이로 인해 군 복무에 영향을 받고 있습니다', '난치성 면역 결핍 장애가 있어서 군 복무가 어렵습니다', '몇 년 전에 심한 백혈병 진단을 받았습니다', '저는  병이 있어서 부신 기능에 영향을 받습니다', '암을 앓았고 화학 요법을 많이 받았습니다']","신체적 배려대상자 지원은 병역판정검사대상자 중 악성혈액질환 등 중증질환을 가진 사람들을 대상으로 하는 서비스입니다. 이 서비스는 병역판정검사 없이 서류심사로 병역 처분하고, 지방병무청에 필요한 서류를 제출하여 병역감면 여부를 결정합니다.","['신체적 배려대상자 지원', '병역판정검사', '악성혈액질환', '중증질환', '재생불량성빈혈', '백혈병', '병역법 제64조제1항제1호', '서류심사', '병역 처분', '지방병무청', '병역감면', '의무기록지', '병무용진단서', '개인정보제공동의서', '애디슨씨병', '랑게르한스 조직구증', '선천성 면역결핍질환', '병역복무변경 · 면제신청서', '복무특례계획', '방사성암', '내과전문의', '혈액암', '항암치료', '면역글로불린', '자가면역질환', '적혈구생성부전증', '병정호', '사례관리사', '필터링', '혈액종양세포', '바이러스성간염', '유용근멘', '조혈기관경화병증', '아그리니오 증후군', '루푸스', '르비틀릿샤넬리증후군', '오키살모드레기 권', '출습흐름진단', '장치김승윤', '약무', '면제신청서', '수렁', '헤모클라트질환', '공복', '유전성 엽산결핍증', '면제신청서 15889090', '페렛', '원격의복무 \\', '어쩌고 */py']"
425,생계곤란 병역감면 제도,청소년청년지원_56.html,data/articles/청소년청년지원_56.html,data/notags/청소년청년지원_56.html,"['저는 현재 실직 중이고 가족을 경제적으로 지원하는 데 어려움을 겪고 있어요', '최근 만성 질병이 진단되어 의료비를 관리하는 데 도움이 필요해요', '저는 혼자서 아이를 돌보고 일을 하기가 어려워요', '저는 노인이고 혼자 사는데, 외로움과 고립감을 느끼고 있어요', '저는 장애가 있어 대중 교통을 이용하는 데 도움이 필요해요']","생계곤란 병역감면 제도는 가족의 생계를 유지할 수 없는 현역병과 사회복무요원, 대체복무요원을 대상으로 한다. 본인이 아니면 가족의 생계를 유지할 수 없고, 가족의 부양비, 재산액, 월수입액이 일정 기준에 모두 해당될 경우 전시근로역 편입이 가능하며, 대체복무요원은 소집면제 또는 소집해제처분을 받을 수 있다.","['생계곤란 병역감면', '부양비', '재산', '소득', '현역병', '사회복무요원', '현역복무중인 사람', '대체복무요원', '전시근로역', '가족', '복무', '사회복무요원 소집 대상자', '소집면제', '소집해제처분']"
426,실업급여,취업지원_01.html,data/articles/취업지원_01.html,data/notags/취업지원_01.html,"['최근에 갑작스럽게 일자리를 잃었어', '현재 일에 대해 매우 스트레스 받고 과부하를 느끼고 있어', '장애를 가지고 사는데, 일상 생활에서 요리, 청소, 이동하는 것과 같은 활동에 도움이 필요해', '최근에 싱글 부모가 되었고, 일, 아이 돌보기, 가사 일을 균형 있게 해내기가 어려워', '저는 노인이고 자주 외로움과 고립감을 느끼고 있어요']","실업급여는 18개월 동안 고용보험에 가입하여 근무한 사람들을 대상으로 하며, 퇴사 후 재취업을 위해 적극적으로 노력하는 사람들에게 구직급여를 제공하는 서비스입니다. 최소한의 요건을 충족하고 지속적인 재취업활동을 통해 실업급여를 받을 수 있습니다.","['실업급여', '실업보험', '구직', '급여', '이직', '대상 회사', '고용보험', '근무기간', '신분증', '퇴직', '재취업', '노력', '이직사유', '정당한', '일자리', '구직급여', '평균임금', '수급자격', '인정신청', '지급', '경제활동', '재취업활동', '부정수급', '허위신고', '형사처벌', '이직 전 평균보수', '구직자', '수급자격 처리', '수급자', '지정', '상한액', '하한액', '근로자 최저임금', '고객상담센터', '메뉴얼', '실업신고', '수급자격 신청', '세부내용', '포상금', '환수', '본인의 소정급여일수', '취업사실 미신고', '허위신고', '징수', '구직지원센터', '구직활동', '유효기간', '정리해야 할 문서', '안내서']"
427,국민연금 실업크레딧,취업지원_02.html,data/articles/취업지원_02.html,data/notags/취업지원_02.html,"['최근에 일자리를 잃었고, 경제적으로 고민이 되고 있어요', '저는 50대 초반인데, 오랫동안 일자리를 찾지 못하고 있어요', '저는 싱글 부모이고, 생계 유지에 어려움을 겪고 있어요', '저는 장애를 가지고 있어서 일할 수 없어요', '저는 노인이고 소득이 제한적이에요']",국민연금 실업크레딧은 국민연금 가입이력이 1개월 이상 있는 구직급여 수급자를 위해 제공되는 서비스입니다. 본인이 연금보험료의 25%를 부담하면 정부에서 최대 12개월 동안 나머지 75%를 지원해줍니다.,"['국민연금 실업크레딧', '실업자 지원금', '구직급여', '국민연금 가입', '대상', '가입이력 1개월 이상', '수급자', '재산세 과세표준 초과', '사업·근로소득 제외한 종합소득금액 초과', '지원 제외', '연금보험료', '본인 부담', '정부 지원', '최대 12개월', '인정소득', '실직하기 전 3개월 평균 소득', '인정소득 9% 금액', '구직급여 종료일', '다음 달 15일 이전', '신청 가능', '국민연금공단 지사 방문 신청', '고용센터에서 구직급여 신청 동시 신청', '국민연금공단 콜센터', '고용노동부 고객상담센터', '고용노동부 고객상담센터']"
428,건강보험 임의계속가입제도,취업지원_03.html,data/articles/취업지원_03.html,data/notags/취업지원_03.html,"['최근에 은퇴했는데, 건강 보험 비용이 크게 올랐어요', '일을 그만두었는데, 건강 보험 보장을 예전 가격으로 유지하고 싶어요', '1년 이상 한 회사에서 일했는데, 이제 퇴사하게 되었어요', '은퇴 후에 건강 보험 비용이 예전보다 높아졌어요', '최근에 은퇴했는데, 건강 보험 비용이 올라갔어요']",건강보험 임의계속가입제도는 대상 직장가입자로서 18개월간 통산 1년 이상 자격을 유지한 사람을 지원하는 제도입니다. 이 제도는 퇴직 후 보험료를 최대 36개월 동안 퇴직 전 직장보험료 수준으로 납부할 수 있게 해주고 있습니다.,"['건강보험 임의계속가입제도', '건강보험 지원', '건강보험 보험료', '지역가입자', '보험료 할인', '대상 직장가입자', '자격 기간', '유지 조건', '퇴직 후 보험료', '최대 36개월', '직장보험료 수준', '납부 지원', '신청 방법', '신청 가능 시기', '국민건강보험공단', '지사 방문', '우편', '전화', '국민건강보험공단', '연락처']"
429,국민취업지원제도,취업지원_04.html,data/articles/취업지원_04.html,data/notags/취업지원_04.html,"['구직할 때 많은 어려움을 겪고 있어요', '저는 젊은 성인이고 취업을 찾는데 운이 좋지 않아요', '팬데믹으로 인해 일자리를 잃었고 지금은 재정적인 어려움을 겪고 있어요', '장애인으로서 고용을 구하는 것이 어려워요', '저희 가족은 현재 재정적인 어려움을 겪고 있어요']","국민취업지원제도는 15~69세 중위소득 60% 이하의 대상자를 지원하는 제도로, 취업활동계획 수립과 직업훈련, 일경험, 복지 프로그램 등을 통해 취업지원 서비스를 제공합니다. 구직활동지원인 구직촉진수당과 조기취업성공수당, 그리고 취업성공수당 등 소득지원도 포함되어 있습니다.","['국민취업지원제도', '취업지원', '구직활동지원', '소득지원', '취업활동계획', '대상자', '중위소득', '취업지원서비스', '직업훈련', '일경험', '복지프로그램', '구직촉진수당', '조기취업성공수당', '취업성공수당', '고용센터', '근속기간', '참여장려수당', '훈련참여지원수당', '조기취업', '채용박람회', '면접컨설팅', '필요요건', '가구단위 소득', '가구원 재산', '유형 세부 지원내용', '취업특기인증서', '출장훈련', '구직활동지원', '생계지원', '의료지원', '금융지원', '돌봄서비스', '조건부수급자', '훈련시설', '일자리정보', '취업성공', '구직활동', '조기취업신청', '복지서비스']"
430,국민내일배움카드제,취업지원_05.html,data/articles/취업지원_05.html,data/notags/취업지원_05.html,"['최근에 직장을 잃어서 신규 취업을 찾는 것이 어렵습니다', '한 부모로서 지출을 감당하기 힘들어서 육아비용을 감당할 수 없습니다', '시니어 시민으로서 활동적이고 사회와 연결된 활동을 찾고 있습니다', '장애를 가진 개인로서 독립적으로 생활하기 위해 지원이 필요합니다', '생필품과 같은 기본적인 필요품을 구매하기 힘들어서 저소득 가정입니다']","국민내일배움카드는 모든 국민을 대상으로 신청 가능한 제도로, 실업자, 취업지원참여자, 특정계층 등 다양한 사람들에게 5년간 300~500만 원의 훈련비를 지원합니다. 이 제도는 교육·훈련을 통해 취업 기회를 확대하고 경제활동 상태와 무관하게 누구나 스킬과 전문성을 개선할 수 있도록 돕는 것이 목적입니다.","['내일배움카드', '실업자지원', '훈련비지원', '취업기회확대', '스킬개발', '국민취업지원', '국민내일배움카드', '교육훈련지원', '경제활동지원', '전문성개선', '트레이닝', '고용노동부', '특화훈련', '근로장려금지원', '훈련장려프로그램', '고용센터', '직업훈련포털', '일자리창출', '소득증대', '자격증취득', '기술개발', '학습지원', '고려대학교', '훈련과정신청', '신청자격', '훈련비전액지원', '혁신성장', '산업구조변화', '국가기간산업직종훈련', '사회적경제기업', '카드신청방법', '품질경영', '국민누구나', '내일배움터', '미래인재센터', '중장년층활동지원', '실업특례', '국민재취업부처', '유통업계', '벤처창업카드', '일산화탄소배출저감시장', '셔틀버스운영', '복합문화재단', '대입강사', '공동자치상담단', '로켓앱스타트업세미나', '여행사업자', '농/축/수산”일자리에 걸맞게', '등록장관, 업체에 ‘일하는 직원 수’ 보내라!', '클론플라스트산업', '한국볼링진흥협회', '단순비용장외견적요청서']"
431,허그일자리지원 프로그램,취업지원_06.html,data/articles/취업지원_06.html,data/notags/취업지원_06.html,"['최근에 집행 유예 기간을 마쳤는데 취업을 어려워하고 있어요', '저는 장애를 가지고 있고, 직접 사업을 시작하고 싶어요', '저는 어려운 배경을 가진 청년이라서 진로 상담을 도와주시면 좋겠어요', '저는 한 부모이고, 가족을 지원하기 위해 금전적인 도움이 필요해요', '저는 가정 폭력의 피해자이고, 제 인생을 재구축하기 위해 도움이 필요해요']","허그일자리지원 프로그램은 형사처분 또는 보호처분을 받은 취업 희망자에게 맞춤형 지원과 수당을 제공하는 프로그램이다. 이 프로그램은 대상인 만 18세 이상~만 64세 이하의 사람들을 위해 심층상담, 직업심리검사, 집단상담 등으로 시작하여 취·창업 교육, 취업정보 제공, 동행면접, 사후관리까지 다양한 단계로 구성되어 있다.","['허그일자리지원 프로그램', '근로', '고용', '취업지원', '수당', '심층상담', '취업활동계획', '개별상담', '집단상담', '취업설계', '참여수당', '직업능력개발', '취·창업교육', '내일배움카드', '교육비지원', '훈련장려금', '취업성공', '취업정보제공', '면접참여수당', '이력서클리닉', '취업성공수당', '사후관리', '취업자지원', '미취업자지원', '훈련장려금', '근로조건지원', '형사처분', '보호처분', '출소예정자', '취업희망자', '심층상담', '대상선정', '참여자신청', '초기상담', '교정기관', '법무보호복지공단', '지원프로그램', '맞춤형지원', '수당지급', '통합취업지원', '직영훈련', '취업매칭반훈련', '면접클리닉', '근로조건', '근속기간', '참여자선정', '선정결과', '훈련참여지원수당', '훈련장려금']"
432,자활근로,취업지원_07.html,data/articles/취업지원_07.html,data/notags/취업지원_07.html,"['최근에 일자리를 잃어서 생계 유지에 어려움을 겪고 있어요', '저는 장애가 있어서 일상 생활에 도움이 필요해요', '저의 노인 부모님이 교통이나 일일 업무에 도움이 필요해요', '저는 싱글 부모이고 제 아이를 저렴한 양육 시설에 맡겨야 해요', '저는 저소득층 학생이라 교과서를 구매할 돈이 없어요']","자활근로사업단은 기초생활수급자와 차상위계층의 근로 능력을 활용하여 일자리를 제공하고 인건비를 지원하는 사업이다. 신청 방법은 시군구청 및 읍면동 주민센터를 통해서 가능하며, 문의는 보건복지상담센터(☎129)로 할 수 있다.","['자활근로사업단', '일자리', '인건비지원', '기초생활수급자', '차상위계층', '신청방법', '시군구청', '읍면동주민센터', '방문신청', '문의', '보건복지상담센터', '전화번호']"
433,정부지원 일자리 제공,취업지원_08.html,data/articles/취업지원_08.html,data/notags/취업지원_08.html,"['나는 일자리를 찾고 아이들을 지원하기 어려운 싱글맘입니다', '1년 이상 실직 중이며 안정된 일자리를 구하기가 어렵습니다', '장애인으로 일하고 살 수 있는 기회를 찾고 있습니다', '최근에 북한에서 도착했고 남한에서 일자리 구하는 데 도움이 필요합니다', '55세 이상 경로우대자로서 적합한 일자리를 찾는데 어려움을 겪고 있습니다']","정부는 취업취약계층을 대상으로 중앙부처와 지자체에서 운영하는 일자리 지원 사업을 제공하고 있습니다. 이 사업은 저소득층, 장기 실업자, 여성가장, 장애인, 고령자 등 취업이 어려운 계층에게 지속적인 일자리 제공을 통해 취업 기회를 확대하고자 합니다. 정부는 워크넷 누리집을 통해 해당 일자리 모집 공고를 확인한 후 온·오프라인으로 신청할 수 있다고 알려 주세요.","['일자리 지원 사업', '일자리 창출', '취업취약계층 지원', '저소득층 지원', '장기실업자 지원', '취업취약계층', '저소득층', '장기실업자', '여성가장', '장애인', '정부지원 일자리', '중앙부처 일자리', '지자체 일자리', '워크넷 누리집', '온라인 신청', '취업 기회', '일자리 제공', '고용확대', '일자리 모집 공고', '신청 방법', '고용노동부', '고객상담센터', '여성가장 지원', '장애인 지원', '고령자 지원', '북한이탈주민', '결혼이주자', '실업자 지원', '일자리 모집', '정부 지원', '일자리 창출 정책', '일자리 종합 지원', '취약계층 보호', '중규모 경제사회 계획', '일자리 안정성', '지역공동체 일자리', '소득 확대', '일자리 보완', '일자리 자금', '사업별 일자리 지원', '지자체 일자리 플랫폼', '일자리 시장', '고용창출', '일자리 문의', '워크넷 정보', '일자리 연계', '정부 기관 지원', '일자리 등록']"
434,"희망저축계좌(Ⅰ, Ⅱ)",취업지원_09.html,data/articles/취업지원_09.html,data/notags/취업지원_09.html,"['현재 의료 지원을 받고 있는 소득이 낮은 개인입니다', '저희 가정은 주택 및 교육 혜택을 받고 있는 소득이 낮은 가정입니다', '저희 가정은 주택 및 교육 혜택을 받고 있는 소득이 낮은 가정입니다', '저는 주택 및 교육 혜택을 받고 있는 소득이 낮은 개인입니다', '저는 소득이 낮은 개인로서 복지 혜택을 받고 있어요']","희망저축계좌는 중위소득 40% 이하인 가구와 주거급여·교육급여 수급가구 등을 대상으로, 정부에서 지원하는 저축 프로그램입니다. 매월 10만 원 이상의 저축에 대해 정부지원금을 매칭해주며, 탈수급 시에도 전액 지급됩니다.","['희망저축계좌', '정부지원', '정부지원금', '소득인정액', '탈수급', '가입기준', '생계급여', '의료급여', '수급가구', '근로활동', '소득기준', '유형', '신청단계', '저축', '매칭지원', '내일키움장려금', '지원내용', '정부지원', '매칭지원', '추가지원금', '자립역량교육', '키움수익금', '방법', '온라인신청', '복지로', '방문신청', '보건복지상담센터', '가구', '소득', '근로', '사업소득', '차상위', '주거', '총괄', '대상', '구분', '가입기준', '내용', '중위소득', '전액지급', '통장유지', '자금사용계획서', '신청', '양식', '추가지급', '주민센터', '행정복지센터', '문의', '복지로', '번호', '신청번호', '상담센터', '복지콜센터']"
435,청년내일저축계좌,취업지원_10.html,data/articles/취업지원_10.html,data/notags/취업지원_10.html,"['저는 안정된 직장이 있고 앞으로의 미래를 위해 저축을 시작하고 싶어요', '저는 저소득 근로자이고 추가적인 금융 지원이 필요해요', '저는 장애인이고 기술 향상과 취업을 도와주는 지원이 필요해요', '저는 자녀를 양육하기 어려운 싱글 부모입니다', '저는 노인이고 일상 생활과 건강 관리에 도움이 필요해요']","청년내일저축계좌는 19세에서 34세 사이의 청년들을 대상으로하는 정부 정책입니다. 이 서비스는 근로·사업소득이 월 50만 원 초과~월 220만 원 이하인 청년들을 지원하며, 기준 중위소득 100% 이하인 가구를 대상으로 합니다. 매월 본인 저축액에 대한 정부지원금을 제공하고 3년간 통장 유지, 근로활동 지속, 교육 이수, 자금사용 계획서 제출 시 적립금 전액을 지급합니다.","['청년내일저축계좌', '청년변호사', '청년창업', '청년취업', '정부지원계좌', '청년자산형성', '대상', '가입연령', '근로소득', '가구소득', '재산', '정부지원금', '매칭지원', '정액매칭', '추가지원금', '근로소득공제금', '신청', '온라인신청', '방문신청', '주민센터신청', '수급자', '차상위자', '중위소득', '대도시', '중소도시', '본인저축액', '입금마감일', '매월전월23일', '현월22일', '통장유지', '근로활동', '교육이수', '자금사용계획서', '적립금', '탈수급장려금', '내일키움장려금', '내일키움수익금', '정책대상별', '생계급여', '보건복지상담센터', '주소지관할', '읍면동', '행정복지센터', '복지로', '전월', '주소지']"
436,근로장려금,취업지원_11.html,data/articles/취업지원_11.html,data/notags/취업지원_11.html,"['저는 최근에 일자리를 잃었고 생활비를 감당하기 힘들어요', '저는 장애가 있어서 적절한 일자리를 찾는 것이 어려워요', '저는 저소득층의 싱글 부모입니다', '저는 소기업주이고 재정을 관리하고 사업을 향상시키는 방법에 대한 안내가 필요합니다', '저는 최근에 배우자를 잃어서 정서적으로 힘들어요']","근로장려금은 소득이 있는 근로, 사업, 종교인 가구를 대상으로 하고, 목적은 근로와 사업을 장려하고 생활지원을 제공하는 것입니다. 근로장려금은 매년 5월에 신청하여 9월에 지급되며, 재산 합계액과 소득 요건에 따라 최대지급액이 결정됩니다.","['근로장려금', '근로지원', '생활지원', '소득', '가구', '재산', '총소득', '구분', '부양자녀', '단독가구', '배우자', '직계존속', '합계액', '홑벌이 가구', '소득기준금액', '맞벌이 가구', '총급여액', '신청인', '각각', '재산요건', '시설증축등', '격려금', '관련사이트', '서비스', '내용', '방법', '신청조회', '전자신청', '상담센터', '세무서', '문의', '국세상담센터', '전화번호']"
437,자녀장려금,취업지원_12.html,data/articles/취업지원_12.html,data/notags/취업지원_12.html,"['저는 소득이 적은 싱글 부모이며, 아이의 필요한 것들을 제공하기 어렵습니다', '저는 장애가 있어 안정된 직장을 구하는 것이 어려워 경제적으로 어려움을 겪고 있습니다', '저는 수입이 변동적인 자영업자이며, 가족을 지원하기 위해 도움이 필요합니다', '저는 노령인으로 한정된 연금 수입으로 일상 생활을 유지하기 어렵습니다', '최근에 일자리를 잃어 월세를 감당할 수 없습니다']","자녀장려금은 18세 미만의 부양 자녀를 둔 소득이 있는 가구에게 지원하는 제도입니다. 지원 대상은 소득 및 재산 요건을 충족하는 가구로 제한되며, 근로·사업·종교인 소득이 있는 가구에만 지급됩니다.","['', '자녀장려금', '소득지원', '부양자녀', '근로·사업·종교인', '연간 총소득 기준금액', '저소득가구', '근로자', '사업자', '종교인', '소득수준', '신청', '지급 방법', '국세상담센터', '문의', '저소득가구', '소득수준', '자녀', '연 50~80만 원 지급', '생활이 어려운', '감액 지급', '매년 5월', '신청 기한']"
438,여성 경제활동 촉진 지원사업,취업지원_13.html,data/articles/취업지원_13.html,data/notags/취업지원_13.html,"['저는 최근에 엄마가 되어 아기를 돌보기 위해 일을 그만두었어요', '저는 이전에 일한 적이 없어서 취업에 대해 어떻게 해야 할지 감이 안 잡혀요', '가족을 돌보기 위해 경력을 일시적으로 중단했고, 이제 다시 직장 생활에 복귀하고 싶어요', '저는 직접 사업을 시작하고 싶은데, 성공적으로 이뤄내기 위해 지침과 지원이 필요해요', '다양한 개인적인 이유로 인해 일을 장기간 하지 않았는데, 기술을 업데이트하고 취업 기회를 높이기 위한 도움이 필요해요']","여성 경제활동 촉진 지원사업은 경력단절 여성과 경제활동을 해본 적이 없는 여성들을 대상으로 직업교육, 취업연계 및 사후관리 등 종합적인 취업지원서비스를 제공합니다. 이를 통해 경제활동에 참여하고자 하는 여성들의 경력단절 예방 및 경제적인 독립을 지원합니다.","['여성 경제활동 촉진 지원사업', '여성 직업 교육', '경력단절 여성 지원', '대상: 경력단절 여성, 경제활동 경험 없는 여성', '인턴십', '취업연계 지원금', '구인처 발굴', '인턴십, 취업연계 지원금, 구인처 발굴', '경력단절 예방: 상담', '컨설팅', '직장복귀 프로그램', '경력단절 예방: 상담, 컨설팅, 직장복귀 프로그램', '서비스 신청 방법, 문의']"
